year,name,architecture,batch_size,epochs,optimizer,learning_rate,momentum,mode,k,n_train,n_test,n_columns,train_mse,valid_mse,test_mse,train_mape,valid_mape,test_mape,train_loss,valid_loss,test_loss
,arch0_B4_OAdam_L0.1_M0,arch0,4,100,Adam,0.1,0,holdout,,625,157,9,,,30.24838638305664,,,100.0,,,30.316144943237305
