year,name,architecture,batch_size,epochs,optimizer,learning_rate,momentum,mode,k,n_train,n_test,n_columns,train_mse,valid_mse,test_mse,train_mape,valid_mape,test_mape,train_loss,valid_loss,test_loss
,arch1_B8_Osgd_L0.1_M0,arch1,8,100,sgd,0.1,0,kfold,5,625,,9,0.3243743499517441,0.3243743538856506,,100.0,100.0,,0.32502960044145585,0.32501180452108386,
