year,health,family,economy,freedom,generosity,corruption,dystopia,score
0.5,0.5499682837881094,0.8530515243827311,0.5149684334529245,0.5685919973212791,0.2230919831972644,0.20645622147338877,0.2823726498144474,0.4998029905353504
0.5,0.5499682837881094,0.7395197585261375,0.37392951149976905,0.5685919973212791,0.27556859722878885,0.04732939441594825,0.5804301165440279,0.4690701024871903
1.0,0.8755477651183172,0.8704379562043797,0.5825381679389313,0.7016574585635359,0.056080888908613055,0.045297240492109224,0.5027262058570432,0.591016542162523
0.5,0.5499682837881094,0.9319287727058942,0.6604951642851813,0.5685919973212791,0.22686935549118648,0.12848851647967785,0.45571785110333296,0.7308904367385688
1.0,0.21209465381244522,0.5115571776155717,0.12786259541984732,0.42679558011049723,0.3006890213823508,0.0815350328857966,0.5027262058570432,0.3311662623515246
0.5,0.5499682837881094,0.5689673035104198,0.28229172106917555,0.5685919973212791,0.12424328270380025,0.10285630393703502,0.2898204702608018,0.17730493908871858
1.0,0.8869412795793163,0.8996350364963505,0.7676526717557252,0.7265193370165747,0.23148281804831772,0.5725571198202606,0.5027262058570432,0.866233252470305
0.25,0.438851884312007,0.42395985401459857,0.21291030534351144,0.5112154696132597,0.45532908952184553,0.12697722454748056,0.5694728622967451,0.4137115748919403
0.75,0.8010517090271692,1.0,0.6407442748091602,0.9350828729281768,0.4212032720157533,0.25004076751644294,0.5027262058570432,0.9460204877420672
1.0,0.0,0.6989051094890512,0.3869274809160305,0.4323204419889503,0.08829756977100778,0.2446050986573898,0.5027262058570432,0.2992513682428197
0.75,0.6879929886064856,0.7171532846715329,0.46040076335877855,0.6947513812154696,0.255347026094536,0.24641698827707417,0.5027262058570432,0.5250196932340282
0.75,0.5635407537248028,0.36009732360097324,0.4069656488549618,0.5179558011049724,0.04534199528781481,0.3895562682321393,0.5027262058570432,0.32446807469908046
0.0,0.31440841367221734,0.5286374695863747,0.21663645038167936,0.3346961325966851,0.2613130781060906,0.3163740464930876,0.5098542662874664,0.34338060454127595
0.5,0.5499682837881094,0.697212570195073,0.5209277035625858,0.5685919973212791,0.08285252949951992,0.26471002580843433,0.6380548586043389,0.6262805729338846
0.5,0.5499682837881094,0.7752096710993979,0.474970702451604,0.5685919973212791,0.7298922774670262,0.02775295879849432,0.3137227287582285,0.506107179925194
0.5,0.5499682837881094,0.859019385057062,0.5808968011659541,0.5685919973212791,0.20892747718299878,0.3226284588442282,0.5254362990517193,0.740937741514243
1.0,0.7283085013146362,0.8990267639902677,0.39646946564885494,0.6767955801104972,0.127673513047268,0.05073290935116233,0.5027262058570432,0.6298266294428615
0.5,0.5499682837881094,0.5296234884401307,0.11178704675372328,0.5685919973212791,0.38448592546190163,0.3251189245195068,0.5776546110427142,0.3658392713047032
0.0,0.0663102541630149,0.6525790754257909,0.3397232824427481,0.42345303867403317,0.21786828735795016,0.05544382236234168,0.6150167847392808,0.428289983311966
0.25,0.27211218229623135,0.28888686131386865,0.2764265267175572,0.31588397790055245,0.11718519361095507,0.106756536391803,0.4685962942487333,0.20311267487832618
0.5,0.5499682837881094,0.9796678874904502,0.706408883779103,0.5685919973212791,0.5674195381011629,0.27817317945332387,0.5682689440832198,0.9477935742390781
0.5,0.5499682837881094,0.4812923878648857,0.11667458496930963,0.5685919973212791,0.31598012256688335,0.20100671797788225,0.34872700926091005,0.16036247120206515
0.0,0.1402892199824715,0.55007299270073,0.31218988549618315,0.47422651933701654,0.3249469888613318,0.07301915167328006,0.7308371851792748,0.50728919650697
0.25,0.5604907975460123,0.5780109489051095,0.5810496183206106,0.3866850828729282,0.2081555546831393,0.1610769871899404,0.5357466501763964,0.5648148081103145
1.0,0.7142857142857142,0.7451338199513383,0.3993320610687022,0.5290055248618785,0.13125314425420076,0.23554565055896795,0.5027262058570432,0.4359731985603579
0.5,0.5499682837881094,0.5259545035025791,0.16184820871771755,0.5685919973212791,0.3730581154331744,0.29978749047515174,0.48079122874903535,0.3481087445169885
0.5,0.5499682837881094,0.9185170025140998,0.7082132324007633,0.5685919973212791,0.5699957142556402,0.5457116746640683,0.49488786974711174,0.9044523074112308
0.25,0.6167134092900964,0.6585644768856449,0.6105582061068702,0.32308011049723756,0.16510452336776144,0.053396387092098346,0.6503217312503918,0.6668636670504945
0.25,0.7374408413672217,0.49772506082725065,0.6256727099236641,0.6021546961325968,0.31407684209627934,0.30037506115127466,0.45763064454538716,0.6063829726593067
0.75,0.23400525854513585,0.5218978102189781,0.03625954198473282,0.5787292817679558,0.24580134287604868,0.05435668859053106,0.5027262058570432,0.15799841098392242
1.0,0.46888694127957936,0.5389294403892945,0.32299618320610685,0.4323204419889503,0.2625062885084015,0.17756518272906816,0.5027262058570432,0.5831363213949413
0.75,0.708150744960561,0.809610705596107,0.5395992366412213,0.5953038674033149,0.23506244925525047,0.1105252668007465,0.5027262058570432,0.7452718636879297
0.0,0.7654425942156003,0.7748479318734793,0.5653530534351144,0.8405386740331492,0.3022163306973088,0.06861625989744705,0.3668277697669515,0.621552397636901
0.75,0.35056967572305,0.5450121654501217,0.15839694656488548,0.8784530386740331,0.23864208046218321,0.8044789911398598,0.5027262058570432,0.14085893081443268
0.0,0.5272918492550394,0.2622019464720195,0.1896612595419847,0.5638121546961327,0.2532231115784226,0.2277364062981283,0.6238252107353938,0.3942080284921763
1.0,0.32077125328659073,0.47080291970802923,0.06583969465648855,0.43922651933701656,0.22432355563445222,0.1848127412078056,0.5027262058570432,0.38120566422566693
0.0,0.80943032427695,0.5432968369829684,0.5763979007633587,0.5617679558011051,0.3655758030600184,0.1113587360258013,0.44476139452971386,0.5902285200857648
0.0,0.3631463628396144,0.6075182481751825,0.17400286259541983,0.5830801104972376,0.44795504923556406,0.10579623489337028,0.41519289626518174,0.3400315107150538
0.75,0.5547765118317266,0.809610705596107,0.6579198473282443,0.7030386740331492,0.11693461942646978,0.23010998169991484,0.5027262058570432,0.7245862841730285
1.0,0.43382997370727433,0.34063260340632606,0.09112595419847327,0.611878453038674,0.2601198677037797,0.16125817615190882,0.5027262058570432,0.1412529418528118
1.0,0.7256792287467134,0.8570559610705597,0.5009541984732824,0.7693370165745858,0.42836253442961886,0.05073290935116233,0.5027262058570432,0.6530732807072269
0.75,0.4943032427695004,0.9075425790754258,0.5834923664122137,0.7941988950276243,0.20403897879516666,0.03442590277400301,0.5027262058570432,0.6893222962381015
0.25,0.4396406660823839,0.7105231143552311,0.35110209923664115,0.8404419889502763,0.409581402697245,0.5133626859451722,0.5750126811697452,0.6489361648042465
0.5,0.5499682837881094,0.7061054816791302,0.5158233733577576,0.5685919973212791,0.03437262234000838,0.041300709560002535,0.4093192613890497,0.5082741775089002
0.0,0.5413321647677476,0.6555474452554745,0.4481345419847328,0.39473756906077345,0.09333291766875985,0.3149607725897339,0.5994374690095009,0.5736800564738439
0.5,0.5499682837881094,0.8937240807099331,0.6115353516949952,0.5685919973212791,0.06236173656000193,0.05972510197070536,0.5348967023959175,0.6442079970224265
0.25,0.6827344434706398,0.637360097323601,0.7194465648854961,0.6652348066298343,0.490135036957255,0.26939174865467197,0.6837116786449101,0.8689913297389585
0.5,0.5499682837881094,0.5986228984057755,0.1757733438533683,0.5685919973212791,0.3496594518798959,0.12881661147854903,0.6667958224160193,0.3971631330739952
0.0,0.5936634531113059,0.6235218978102189,0.36476145038167934,0.5573204419889504,0.12757805621508314,0.21336812161403126,0.7712487960012995,0.6771079540483503
0.75,0.7484662576687117,0.9057177615571778,0.5882633587786259,0.7500000000000001,0.07636546574789863,0.06160424706926854,0.5027262058570432,0.7915681606974708
0.5,0.5499682837881094,0.702932005671107,0.5716651905583969,0.5685919973212791,0.05224516890071528,0.13778838434229856,0.2833561126949537,0.34909379465842894
1.0,0.7808939526730938,0.8911192214111923,0.5362595419847328,0.7223756906077349,0.15153772109348634,0.27178344295265533,0.5027262058570432,0.7092198536762447
0.75,0.3978965819456617,0.637469586374696,0.2352099236641221,0.6961325966850829,0.4200100616134424,0.09965392908264029,0.5027262058570432,0.338258461042348
0.75,0.1516213847502191,0.5486618004866181,0.09446564885496182,0.7334254143646409,0.24580134287604868,0.2862785599101303,0.5027262058570432,0.33963749967667467
0.25,0.10049079754601227,0.20445863746958637,0.0,0.7842265193370165,0.32485153202914685,0.5649471834175862,0.9999999999999999,0.5411741458075704
0.75,0.3006134969325154,0.49330900243309006,0.32538167938931295,0.7099447513812155,0.10858214661029335,0.1395155007156964,0.5027262058570432,0.3676122834015889
0.75,0.22261174408413673,0.6672749391727494,0.1498091603053435,0.430939226519337,0.2088118204044103,0.2319218713195992,0.5027262058570432,0.34101653831100154
0.75,0.6669588080631026,0.7615571776155718,0.49522900763358774,0.6616022099447514,0.08233151775945322,0.17212951387001504,0.5027262058570432,0.7476359299182044
0.25,0.5434443470639789,0.5157116788321168,0.4643034351145038,0.7018922651933702,0.5605463827976221,0.14429888931166313,0.16762796582638478,0.3392434886382957
1.0,0.41104294478527603,0.8217761557177616,0.45801526717557245,0.537292817679558,0.1551173523004191,0.09965392908264029,0.5027262058570432,0.3997241830294833
0.25,0.16311130587204206,0.58426399026764,0.4886259541984732,0.5867817679558011,0.16294481253957868,0.15247051149643964,0.3743623793864023,0.3479117314826352
0.5,0.5499682837881094,0.8736848106059429,0.6760091499517891,0.5685919973212791,0.14386868119410234,0.29671637872961715,0.29484248354407633,0.6357368100488768
0.0,0.0667134092900964,0.6332299270072993,0.17912690839694656,0.4387707182320442,0.19554332073071293,0.2265586780453335,0.703802071162735,0.43439715440684157
0.25,0.3030499561787905,0.23072992700729927,0.13970896946564884,0.5069475138121547,0.3522595749702286,0.31110144769980613,0.663285021401255,0.3575650019229225
1.0,0.8439964943032428,0.8765206812652069,0.4933206106870229,0.770718232044199,0.1718222979327719,0.1685057346306463,0.5027262058570432,0.8814026774478992
1.0,0.9009640666082384,0.9622871046228711,0.7099236641221374,0.8328729281767956,0.32336001902625827,0.6178543603123698,0.5027262058570432,0.9576438133742499
0.5,0.5499682837881094,0.90106386337837,0.7057272978411354,0.5685919973212791,0.5196905274381517,0.5206854672459676,0.5296695037655522,0.9107564968010743
0.75,0.7747589833479404,0.9276155717761557,0.6059160305343511,0.8908839779005525,0.44864711126890444,0.25728832599518037,0.5027262058570432,0.7750196970855497
0.75,0.44960560911481157,0.7980535279805353,0.36975190839694655,0.8881215469613261,0.1431852482773099,0.19024841006685872,0.5027262058570432,0.5577226094194913
0.5,0.5499682837881094,0.38956801821715636,0.17586367503377337,0.5685919973212791,0.5837230402071947,0.18095731102366872,0.39000656427614455,0.17927499240182154
0.25,0.3252322524101665,0.28050486618004866,0.133368320610687,0.18900552486187844,0.2629835726693259,0.1360004348535087,0.519263979208581,0.1973995148218296
0.25,0.6208150744960561,0.6016545012165451,0.5644370229007634,0.6757872928176796,0.2885182752787795,0.1526154626660144,0.7628678251651402,0.7895981055055753
0.75,0.10078878177037687,0.43309002433090027,0.0,0.9309392265193371,0.283984075749998,0.510952872750992,0.5027262058570432,0.45094561801876276
0.0,0.8053812445223488,0.741867396593674,0.7461402671755725,0.8505939226519337,0.33450460418384215,0.6848580384482977,0.4676444940925697,0.8378644577070117
0.25,0.2030236634531113,0.3062834549878346,0.051078244274809156,0.35563535911602207,0.2871222191080757,0.08791288434708558,0.5426571752623149,0.18301811192099338
0.25,0.257353198948291,0.08941605839416059,0.041550572519083964,0.5722375690607735,0.3695133973876445,0.13705133083292564,0.7124281162906011,0.28821905916820567
0.75,0.7782646801051709,0.8716545012165451,0.5935114503816793,0.6408839779005525,0.31262112540546,0.14857494881411826,0.5027262058570432,0.8859338043892587
1.0,0.09202453987730061,0.0,0.012404580152671754,0.31077348066298344,0.28040444454306523,0.06341613668895292,0.5027262058570432,0.07683213707783343
0.75,0.31989482909728306,0.7791970802919708,0.41698473282442744,0.7168508287292819,0.06085373051785671,0.1159609356597996,0.5027262058570432,0.3443656321372236
0.75,0.6003505696757231,0.8327250608272506,0.4651717557251908,0.39779005524861877,0.15989019390966275,0.07791125364642786,0.5027262058570432,0.5328999140016096
0.0,0.05871165644171779,0.0,0.037452290076335874,0.6751243093922652,0.28440169939080684,0.15018753057563733,0.6821386436562805,0.19405042099560743
0.0,0.37567046450482033,0.47062043795620445,0.10595419847328244,0.817693370165746,0.2699996498349141,1.0,0.09741418125238661,0.1520882454082363
0.0,0.6168273444347063,0.6804257907542579,0.5398139312977099,0.5755248618784531,0.21829784310278208,0.19972459277780796,0.502140125500835,0.6030338788330846
0.75,0.6923751095530237,0.49695863746958635,0.43702290076335876,0.5787292817679558,0.1777883499443265,0.0579804678298998,0.5027262058570432,0.3729314324197064
0.75,0.7808939526730938,0.9148418491484186,0.6397900763358778,0.8522099447513812,0.2887569173592417,0.4058632748092986,0.5027262058570432,0.8758865229105924
0.25,0.7563803680981595,0.6966180048661801,0.7286879770992366,0.8087983425414366,0.3350892772809746,0.7465528799985505,0.6742535208056675,0.9487785650107207
1.0,0.46625766871165647,0.628345498783455,0.16030534351145037,0.4751381215469613,0.24938097408298143,0.1811889619684369,0.5027262058570432,0.3138297766628454
0.5,0.5499682837881094,0.5304853629021752,0.0567947485917853,0.5685919973212791,0.318050095842501,0.07056992819814281,0.3832010011430493,0.16548461921009272
1.0,0.7633654688869412,0.832116788321168,0.6498091603053435,0.7403314917127073,0.3042686525892836,0.19930785816528057,0.5027262058570432,0.6907013348724281
0.25,0.7458545135845749,0.6336192214111923,0.6464456106870229,0.2600414364640884,0.1990752235215532,0.04631189867913246,0.5758105974683255,0.6469661096123512
0.75,0.06923751095530237,0.739051094890511,0.22519083969465645,0.5842541436464088,0.13841240666806626,0.2029316374046493,0.5027262058570432,0.21966113849024715
0.5,0.5499682837881094,0.8866080692504745,0.8310799607793797,0.5685919973212791,0.33789449330923177,0.5776927832778169,0.36787705282383715,0.8215129830809192
0.0,0.20510078878177038,0.5399452554744526,0.201574427480916,0.6810635359116022,0.24601612074846466,0.10483593339493757,0.46225855907715274,0.3071315890104013
1.0,0.7607361963190185,0.7980535279805353,0.4351145038167939,0.6878453038674033,0.1503445106911754,0.15763439691254008,0.5027262058570432,0.6570133910910175
0.0,0.2967659947414549,0.6891666666666667,0.10067748091603053,0.6315883977900553,0.3468185355356908,0.13167001866246308,0.3132049448012903,0.24389281735056012
0.5,0.5499682837881094,0.7614510772872142,0.3477436213092948,0.5685919973212791,0.24911742541268597,0.018284296629162363,0.7065059812946876,0.6195823071237344
0.0,0.21042068361086766,0.2826946472019465,0.08309637404580152,0.5210635359116021,0.3419383049902392,0.21994528093348553,0.47394518315028755,0.18971629957343772
0.0,0.755293602103418,0.7585827250608272,0.6653196564885495,0.7541988950276243,0.4785370318467929,0.2879092605678462,0.6216708367292271,0.8719464125268016
0.25,0.6397283085013146,0.5298905109489052,0.7507251908396946,0.776450276243094,0.31728657807849564,0.6443260676559583,0.5375932564673965,0.7643813990493148
0.0,0.3232077125328659,0.6168126520681266,0.24860209923664123,0.1392403314917127,0.22744976688850682,0.2656230182457285,0.5357409507742638,0.36583923372888305
0.5,0.5499682837881094,0.8991254072119708,0.7129710252958396,0.5685919973212791,0.45986239673959123,0.6964880661866699,0.5041001482941034,0.9044523074112308
0.5,0.5499682837881094,0.7384480351079136,0.3146549103824236,0.5685919973212791,0.21754307862954061,0.1627937888311174,0.3871278546217763,0.28486995331772036
1.0,0.37949167397020156,0.6776155717761558,0.174618320610687,0.4986187845303867,0.1801747707489483,0.16125817615190882,0.5027262058570432,0.19109533820776436
0.75,0.7747589833479404,0.8692214111922142,0.5667938931297709,0.776243093922652,0.06562657212710038,0.03080212353463427,0.5027262058570432,0.5352639802318843
0.0,0.5418580192813321,0.6175669099756691,0.28362595419847325,0.4532872928176796,0.24998951138816003,0.02926201735790256,0.7918008400918743,0.6296296239236722
0.75,0.6643295354951797,0.6557177615571776,0.4365458015267175,0.3867403314917128,0.25773344689915784,0.0,0.5027262058570432,0.47990542933962443
1.0,0.7142857142857142,0.7445255474452555,0.47089694656488545,0.2983425414364641,0.19807292678361207,0.04892101973147796,0.5027262058570432,0.4933018046445129
0.75,0.5039439088518842,0.9227493917274939,0.4360687022900763,0.5455801104972376,0.3018822317846618,0.0579804678298998,0.5027262058570432,0.47911740726286645
0.25,0.5116827344434706,0.45982968369829685,0.33124522900763353,0.36954419889502765,0.24389220623235122,0.1251290971354025,0.5605162518451815,0.4290780053887243
0.0,0.5641367221735321,0.6827311435523115,0.5355629770992366,0.7133839779005525,0.14112099428131203,0.15317714844811656,0.5467749933032025,0.6229314362712278
0.5,0.5499682837881094,0.668169590678528,0.46013088057969365,0.5685919973212791,0.09203678684957832,0.16877203232089832,0.32865893112517597,0.3705673428924222
0.5,0.5499682837881094,0.8962993349182057,0.6271862346707394,0.5685919973212791,0.012128574082142308,0.021499235116379484,0.541403455874539,0.6321906859034235
0.75,0.5872042068361087,0.4720194647201947,1.0,0.39226519337016574,0.22193713482983038,0.22727548617272234,0.5027262058570432,0.8039795084064115
0.0,0.35172655565293603,0.41334549878345506,0.2602958015267175,0.5848342541436464,0.27547648558152116,0.07890779293725426,0.5644146429039594,0.3821906918216146
1.0,0.9219982471516214,0.9282238442822385,0.6927480916030534,0.7900552486187845,0.3138143358077709,0.6214781395517386,0.5027262058570432,0.9430654049542243
0.0,0.7357318141980719,0.48662408759124093,0.4893320610687023,0.4684530386740332,0.2607642013210276,0.08302078237393777,0.3539357221427472,0.4227738287746591
1.0,0.203330411919369,0.4914841849148419,0.27146946564885494,0.4861878453038674,0.18375440195588105,0.1630700657715932,0.5027262058570432,0.4434594082895603
1.0,0.6809815950920246,0.8972019464720196,0.4079198473282442,0.7099447513812155,0.21955071402520854,0.14495116957474952,0.5027262058570432,0.6008668181219997
0.5,0.5499682837881094,0.8423288518204867,0.5031959473631774,0.5685919973212791,0.166288641397702,0.13137920567501765,0.33692830826590275,0.4208037728312467
0.5,0.5499682837881094,0.8137184773048358,0.57169578912604,0.5685919973212791,0.05571462333527358,0.1805939009936475,0.4419025586225742,0.5529944769589424
0.75,0.5994741454864154,0.8436739659367397,0.5200381679389313,0.8066298342541436,0.2923365485661744,0.09059448098421845,0.5027262058570432,0.630023634962051
0.75,0.2953549517966696,0.5450121654501217,0.282442748091603,0.6892265193370166,0.2529606052899142,0.0525447989708467,0.5027262058570432,0.3869188242821634
1.0,0.7256792287467134,0.7122871046228711,0.5825381679389313,0.7016574585635359,0.3102347046008382,0.043485350872424854,0.5027262058570432,0.5212765883694271
0.25,0.18429447852760736,0.06337591240875913,0.18844942748091603,0.5489917127071823,0.24078985918634285,0.12105234549111267,0.5071157035626963,0.15583135027283745
0.5,0.5499682837881094,0.781414862676837,0.6160378911113025,0.5685919973212791,0.4971021085350174,0.11886124209929518,0.47757253648644393,0.6680457219596075
0.5,0.5499682837881094,0.781037076546326,0.5977025810088835,0.5685919973212791,0.3897769990515312,0.14909674060301317,0.6215214717541506,0.7799448252955757
1.0,0.7028921998247152,0.8753041362530415,0.4790076335877862,0.5386740331491713,0.11812782982878069,0.1558225072928557,0.5027262058570432,0.7105988923105714
0.0,0.6981682734443471,0.7290145985401459,0.5074093511450382,0.7487569060773481,0.2915490297006492,0.167962167744741,0.7180961717115875,0.8063435746366859
0.75,0.45311130587204207,0.9324817518248175,0.4847328244274809,0.5759668508287292,0.2374488700598723,0.06703991592832165,0.5027262058570432,0.5797872275687194
0.0,0.6397020157756353,0.4726946472019465,0.3665124045801526,0.27412983425414367,0.09372667710152245,0.07066369516769039,0.4075499980052092,0.32643812989097576
0.5,0.5499682837881094,0.7751197565501035,0.8925408807419656,0.5685919973212791,0.39432485942246387,0.795961761173945,0.23278764036732646,0.7253743062497867
0.25,0.7098247151621385,0.6610218978102189,0.6692891221374045,0.6911049723756907,0.5984666093830631,0.49643963689732024,0.5190474019275377,0.7943262379661243
0.0,0.8375284837861525,0.7991423357664235,0.5868845419847328,0.6346823204419889,0.21748646002921065,0.1159246978674059,0.5115469887208832,0.716312052367068
0.25,0.5320946538124453,0.5244282238442823,0.47553912213740457,0.49755524861878453,0.17017566757758285,0.24092696272943054,0.5337034145118177,0.5141843896786039
1.0,0.6739702015775636,0.6976885644768857,0.49761450381679384,0.4848066298342541,0.04176236408088206,0.3297639107825551,0.5027262058570432,0.495468865355598
0.0,0.5028834355828221,0.5204562043795621,0.1862929389312977,0.6521546961325967,0.27412815782690986,0.27308800347882806,0.5087884780886485,0.41233253625761357
0.25,0.7409465381244522,0.6325973236009732,0.809885496183206,0.7578729281767955,0.3289800400211427,0.6401224837382906,0.5078081809218212,0.8230890437677968
1.0,0.6879929886064856,0.5121654501216545,0.5248091603053435,0.4212707182320442,0.32216680862394736,0.2264862024605461,0.5027262058570432,0.36544522269050395
0.5,0.5499682837881094,0.506109709867306,0.3859562273243912,0.5685919973212791,0.14420201587873285,0.1442592698166857,0.3976916387728418,0.3148147824648173
0.0,0.682760736196319,0.778272506082725,0.5369990458015267,0.7337292817679558,0.1999701313232864,0.0763167907811056,0.4380190018067105,0.6103230830430976
0.5,0.5499682837881094,0.0,0.0,0.5685919973212791,0.33514474664181404,0.10248967424534253,0.4951141171662543,0.0
0.25,0.2472567922874671,0.2907481751824818,0.3678864503816794,0.5240055248618785,0.14410402028708932,0.1767135946078165,0.5067423927230033,0.30397950070336865
1.0,0.6248904469763366,0.8984184914841851,0.5873091603053435,0.675414364640884,0.22074392442751947,0.0289902339149499,0.5027262058570432,0.6893222962381015
1.0,0.147239263803681,0.7110705596107056,0.23330152671755722,0.4958563535911602,0.127673513047268,0.1685057346306463,0.5027262058570432,0.21847910537510995
0.75,0.6056091148115688,0.7536496350364964,0.45753816793893126,0.5441988950276243,0.20642539959978845,0.09421826022358717,0.5027262058570432,0.4909377384142385
0.25,0.801849255039439,0.6450973236009733,0.6584303435114502,0.6458701657458564,0.12199383153226805,0.3439872442970774,0.4209749397288224,0.6359338005377372
0.75,0.7160385626643295,0.887469586374696,0.48187022900763354,0.8729281767955801,0.17062908753046097,0.18300085158812127,0.5027262058570432,0.8626871531248933
0.75,0.21034180543382996,0.22627737226277372,0.18034351145038166,0.6077348066298343,0.19449329557667933,0.12139660451885272,0.5027262058570432,0.2852639763803627
0.25,0.7703418054338299,0.6870133819951338,0.6405200381679389,0.5185773480662984,0.2107806175682233,0.11119566596002971,0.5893324290281949,0.722616228981133
1.0,0.38562664329535495,0.2299270072992701,0.29532442748091603,0.017955801104972375,0.39495264316491324,0.255476436375496,0.5027262058570432,0.15149722885066774
0.5,0.5499682837881094,0.6345985434641241,0.1670933748019561,0.5685919973212791,0.2993343512153993,0.21802124619252775,0.3985685683340619,0.2637903875644817
0.25,0.703900087642419,0.6683637469586374,0.6239599236641221,0.759585635359116,0.6710257339475899,0.3180591038393941,0.4735462250009974,0.7476359299182044
0.0,0.47256792287467136,0.595139902676399,0.3250620229007633,0.7930110497237569,0.2450376882185697,0.15944628653222445,0.7109320232307631,0.6298266294428615
0.5,0.5499682837881094,0.5314262388976533,0.31833245440293795,0.5685919973212791,0.30656432229480346,0.04590670557172909,0.35600959435490465,0.28112683793188964
0.25,0.5530587204206836,0.6386435523114355,0.5394179389312976,0.40180939226519335,0.1663573942901879,0.31630157090830024,0.5862519021754617,0.6124901437541822
1.0,0.5845749342681859,0.9312652068126521,0.4522900763358778,0.43784530386740333,0.28040444454306523,0.06885180554800602,0.5027262058570432,0.5106382903331922
0.75,0.25591586327782645,0.7572992700729928,0.2657442748091603,0.17817679558011051,0.15989019390966275,0.1685057346306463,0.5027262058570432,0.32762016300611296
1.0,0.33304119193689746,0.27189781021897813,0.02194656488549618,0.30386740331491713,0.2100050308067212,0.3261401315431864,0.5027262058570432,0.21315995635699247
0.25,0.2174496056091148,0.0,0.13417461832061067,0.4789779005524862,0.20901466617280315,0.20994365023282782,0.5148896880717213,0.12017335129953144
0.5,0.5499682837881094,0.6102112522960583,0.3036291885921975,0.5685919973212791,0.29780162508370894,0.14171431963616168,0.4269209708874624,0.35874702301379635
0.75,0.8290972830850131,0.9130170316301703,0.6030534351145038,0.388121546961326,0.1634698251165955,0.05073290935116233,0.5027262058570432,0.6514972365537105
0.75,0.5915863277826469,0.8965936739659368,0.4704198473282442,0.680939226519337,0.13125314425420076,0.15944628653222445,0.5027262058570432,0.7340425490941261
